price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sale_year,sale_month
499950.0,3,3.5,1820,1501,2.0,0,0,3,8,1430,390,2014,0,98144,47.596,-122.298,1550,1501,2014.0,5.0
622e3,3,2.25,1550,1919,3.0,0,0,3,8,1550,0,2003,0,98107,47.6729,-122.379,1550,2918,2015.0,3.0
24e4,3,1.5,1010,10350,1.0,0,0,3,7,1010,0,1969,0,98032,47.379,-122.29,1640,7700,2014.0,7.0
415e3,3,2.75,2600,64626,1.5,0,0,3,8,2600,0,2009,0,98014,47.7185,-121.405,1740,64626,2014.0,6.0
344e3,5,2.0,2130,8412,1.0,0,0,3,7,1440,690,1946,2000,98155,47.7403,-122.318,2310,7474,2014.0,8.0
852500.0,3,2.5,2630,10100,1.0,0,0,4,9,1580,1050,1967,0,98006,47.5638,-122.153,2400,9700,2014.0,6.0
425e3,3,1.75,1380,8182,1.0,0,0,5,7,1380,0,1942,0,98133,47.7513,-122.349,1300,8188,2014.0,7.0
109e4,4,2.5,4340,141570,2.5,0,0,3,11,4340,0,1992,0,98053,47.6805,-122.048,2720,97138,2014.0,5.0
26e4,3,3.0,2390,8993,2.0,0,0,3,8,1680,710,1988,0,98003,47.3532,-122.306,1820,10362,2015.0,4.0
325e3,2,2.5,1050,1609,2.0,0,0,3,7,1050,0,2005,0,98144,47.5854,-122.313,1120,1693,2014.0,5.0
479950.0,3,2.0,2260,7163,1.0,0,0,3,9,2260,0,2012,0,98058,47.4593,-122.136,2340,6730,2014.0,7.0
3e5,4,2.5,2070,7476,2.0,0,0,3,8,2070,0,2003,0,98092,47.3352,-122.189,2430,5500,2014.0,6.0
76e4,5,2.0,3920,5250,1.5,0,0,5,7,2560,1360,1910,0,98144,47.5798,-122.294,1830,4240,2014.0,12.0
675e3,3,3.5,2300,5611,1.0,0,0,3,8,2300,0,2004,0,98053,47.7122,-122.026,2170,5926,2014.0,6.0
501e3,4,2.25,2680,5439,2.0,0,0,3,7,2680,0,2000,0,98011,47.7534,-122.218,2460,4473,2015.0,4.0
47e4,2,1.75,1520,4220,1.0,0,0,4,7,840,680,1910,0,98117,47.6876,-122.366,1120,5700,2015.0,4.0
43e4,4,1.75,1570,7650,1.0,0,0,3,7,1100,470,1975,0,98052,47.6801,-122.106,1580,7650,2015.0,2.0
425e3,3,1.5,1570,12412,1.0,0,3,3,8,1570,0,1954,0,98166,47.438,-122.349,2130,12412,2015.0,3.0
629950.0,3,2.5,1680,1620,2.0,0,0,3,9,1120,560,2014,0,98119,47.6425,-122.374,1610,1618,2015.0,3.0
27e4,3,2.5,1430,8470,1.0,0,0,3,7,1190,240,1992,0,98022,47.1943,-121.991,1670,8418,2015.0,4.0
7e5,4,2.5,3010,46173,2.0,0,0,3,9,3010,0,1996,0,98053,47.6471,-121.964,2590,49222,2014.0,5.0
152e3,3,1.75,1070,7754,1.0,0,0,3,6,1070,0,1953,0,98146,47.5079,-122.344,950,7740,2015.0,1.0
29e4,3,1.5,1040,9997,1.0,0,0,4,7,1040,0,1955,0,98155,47.7583,-122.302,1040,8699,2014.0,12.0
208e3,2,1.0,700,5100,1.0,0,0,4,5,700,0,1953,0,98056,47.4957,-122.168,970,5811,2015.0,4.0
525e3,3,2.5,1740,2350,2.0,0,0,3,8,1120,620,1996,0,98112,47.6206,-122.297,1750,3802,2014.0,9.0
575e3,4,2.5,2040,5508,2.0,0,0,4,8,2040,0,1996,0,98029,47.5719,-122.007,2130,5496,2014.0,11.0
453e3,4,2.5,2502,8306,2.0,0,0,3,9,2502,0,2013,0,98001,47.2953,-122.265,2597,6983,2015.0,3.0
1393e3,3,3.5,4240,21578,2.0,0,0,3,10,3500,740,1994,0,98040,47.5614,-122.215,3120,16440,2014.0,12.0
392800.0,2,1.0,740,4275,1.0,0,0,5,6,740,0,1924,0,98115,47.688,-122.308,1900,4275,2014.0,10.0
335e3,2,2.25,1420,1246,2.0,0,0,3,8,1420,0,2007,0,98106,47.5394,-122.368,1420,1826,2015.0,3.0
28e4,4,2.25,1600,7916,2.0,0,0,3,7,1600,0,1991,0,98022,47.194,-121.981,1540,7242,2015.0,4.0
411e3,4,2.75,2150,9915,1.0,0,0,5,8,1240,910,1976,0,98056,47.5378,-122.17,1980,9325,2014.0,6.0
46e4,3,1.75,1400,2003,1.0,0,0,4,8,700,700,1908,2006,98119,47.6508,-122.368,1370,1281,2014.0,9.0
808250.0,3,2.0,1750,2640,1.0,0,0,3,8,1010,740,1914,2005,98119,47.6419,-122.368,1750,4560,2014.0,9.0
443e3,3,1.0,1280,5460,1.5,0,0,4,7,1280,0,1931,0,98133,47.7321,-122.334,1390,5500,2015.0,5.0
332500.0,3,2.25,1800,10500,2.0,0,0,3,7,1800,0,1995,0,98038,47.3879,-122.032,1870,8555,2014.0,5.0
285e3,5,1.5,1840,8050,1.5,0,0,4,7,1840,0,1962,0,98198,47.3668,-122.312,1690,8151,2015.0,5.0
818e3,2,2.5,2380,9374,1.0,0,2,3,8,2380,0,2011,0,98053,47.7095,-122.019,1610,5000,2014.0,5.0
329950.0,3,2.5,1820,8085,2.0,0,0,3,7,1820,0,1983,0,98055,47.4575,-122.204,1860,8625,2014.0,6.0
485e3,3,2.5,2540,51836,1.0,0,0,4,8,1820,720,1976,0,98042,47.389,-122.088,1650,51836,2014.0,9.0
82e4,3,2.5,2990,10711,1.0,1,4,3,9,1560,1430,1976,1991,98198,47.3573,-122.324,2870,11476,2014.0,10.0
395e3,2,1.0,930,6380,1.0,0,0,4,7,930,0,1940,0,98115,47.6915,-122.321,1180,6380,2014.0,7.0
542e3,2,2.25,1800,2819,2.0,0,2,4,9,1800,0,1979,0,98008,47.6104,-122.113,1800,2755,2015.0,3.0
8e5,4,2.5,2570,50308,1.5,0,0,3,10,2570,0,1993,0,98077,47.7418,-122.039,3420,37891,2014.0,8.0
279e3,3,2.5,1540,7280,1.0,0,0,3,7,1080,460,1974,0,98003,47.3102,-122.322,1220,6440,2014.0,9.0
645e3,3,2.0,2130,4000,2.0,0,0,3,7,2130,0,1908,0,98115,47.6741,-122.323,2010,4000,2014.0,8.0
799e3,4,2.5,3170,94855,1.0,0,0,4,9,1910,1260,1978,0,98072,47.7648,-122.112,2590,65340,2015.0,3.0
38e4,2,1.75,1800,7191,1.0,0,3,4,7,990,810,1952,0,98056,47.4828,-122.191,1940,7400,2015.0,4.0
355e3,4,2.0,1870,3497,1.0,0,0,3,7,1200,670,1954,0,98106,47.5309,-122.347,1270,3497,2015.0,3.0
8e5,4,2.25,2350,10664,1.0,0,1,2,7,1510,840,1952,0,98040,47.5743,-122.238,2350,10140,2015.0,3.0
393e3,3,2.25,2140,10256,2.0,0,0,3,8,2140,0,1987,0,98038,47.3751,-122.044,2040,11717,2014.0,9.0
572e3,3,2.5,2360,9938,1.0,0,0,3,8,1690,670,1987,0,98027,47.5374,-122.053,2280,9626,2014.0,7.0
17e4,2,1.0,810,9882,1.0,0,0,3,6,810,0,1944,0,98178,47.4925,-122.239,950,7200,2014.0,11.0
61e4,4,2.5,2440,9350,1.0,0,0,4,8,1560,880,1976,0,98006,47.5614,-122.13,2260,8500,2014.0,10.0
26e4,3,1.5,1750,7000,2.0,0,0,3,8,1750,0,1983,0,98023,47.3108,-122.346,1840,9305,2014.0,9.0
332500.0,4,2.0,1440,4855,2.0,0,0,4,7,1440,0,1972,0,98144,47.5717,-122.287,1300,4080,2014.0,12.0
515e3,3,3.0,2440,3202,2.0,0,0,4,8,1640,800,1982,0,98133,47.7152,-122.342,2440,3200,2015.0,4.0
336e3,3,1.5,1240,5000,1.0,0,2,3,7,1240,0,1964,0,98106,47.5659,-122.36,1050,5000,2015.0,4.0
469e3,4,1.75,2960,11347,1.0,0,0,4,8,1570,1390,1946,0,98166,47.4738,-122.353,1660,8911,2015.0,3.0
474900.0,3,2.25,1800,43647,1.0,0,0,4,8,1800,0,1976,0,98072,47.7757,-122.132,2480,25608,2014.0,6.0
59e4,3,2.0,1410,6413,1.0,0,0,4,7,910,500,1947,0,98115,47.6826,-122.298,1330,6050,2014.0,7.0
158e4,4,2.75,3120,20031,1.0,0,2,4,9,1980,1140,1954,1997,98040,47.5389,-122.242,3330,18777,2015.0,3.0
855e3,3,2.0,3120,9400,1.0,0,0,5,9,1820,1300,1978,0,98006,47.5612,-122.15,2770,9500,2014.0,8.0
439e3,2,1.75,1620,113862,1.5,0,0,3,7,1620,0,1995,0,98045,47.4821,-121.719,1560,54806,2014.0,11.0
6e5,4,2.5,2600,6536,2.0,0,0,3,9,2600,0,1999,0,98056,47.5232,-122.191,2640,6185,2014.0,8.0
35e4,3,2.75,3070,5280,2.0,0,1,3,7,2360,710,1950,1986,98166,47.4486,-122.353,2570,18983,2014.0,9.0
71e4,3,2.0,1780,9732,1.0,0,0,3,8,1780,0,1967,0,98040,47.5796,-122.229,1900,10200,2014.0,8.0
418e3,3,2.0,1250,1306,3.0,0,0,3,7,1250,0,2001,0,98107,47.6705,-122.39,1320,1250,2014.0,8.0
458e3,2,1.75,990,5850,1.0,0,0,4,6,990,0,1942,0,98125,47.7132,-122.321,840,6110,2014.0,9.0
635e3,4,2.0,2260,8457,2.0,0,0,3,9,2260,0,1992,0,98074,47.6251,-122.03,2410,7713,2014.0,7.0
37e4,4,2.5,2100,19680,1.5,0,0,3,6,2100,0,1914,0,98055,47.4787,-122.23,1340,12300,2015.0,3.0
795e3,3,2.0,2920,13650,1.0,0,2,5,8,1460,1460,1975,0,98033,47.6652,-122.188,2920,10988,2015.0,3.0
168e4,5,3.25,4860,23723,2.0,0,2,4,11,3820,1040,1989,0,98040,47.5767,-122.215,4040,13860,2014.0,5.0
275e3,3,1.75,1840,14005,1.0,0,0,3,8,1840,0,1983,0,98023,47.3124,-122.345,2170,7992,2015.0,1.0
242150.0,4,1.75,1490,8544,1.0,0,0,4,7,1490,0,1970,0,98031,47.3894,-122.166,1180,8372,2015.0,5.0
967e3,4,2.5,3100,7250,2.0,0,0,3,9,3100,0,2010,0,98115,47.6961,-122.316,1240,6670,2015.0,4.0
185e3,2,1.0,900,8000,1.0,0,0,4,6,900,0,1954,0,98198,47.4217,-122.317,1240,8000,2014.0,8.0
49e4,3,2.25,1620,1062,3.0,0,0,3,8,1620,0,2014,0,98122,47.6051,-122.304,1560,1728,2014.0,8.0
65e4,3,2.5,3060,7831,2.0,0,2,3,9,3060,0,2004,0,98065,47.5401,-121.861,3140,7438,2014.0,8.0
131e4,2,2.25,3950,3938,2.0,0,4,3,10,2910,1040,1991,0,98116,47.5912,-122.384,3220,4500,2015.0,1.0
243500.0,2,1.0,900,5016,1.0,0,0,3,6,900,0,1948,0,98118,47.542,-122.282,1420,5184,2015.0,1.0
27e4,3,2.0,2330,8000,1.0,0,0,3,7,1390,940,1986,0,98023,47.2958,-122.368,1570,7227,2014.0,10.0
64e4,2,2.25,1540,965,3.0,0,0,3,9,1540,0,2007,0,98122,47.6181,-122.318,1410,964,2014.0,7.0
368500.0,4,2.75,2500,26400,1.0,0,0,3,8,1780,720,1977,0,98031,47.3444,-122.084,2180,31900,2015.0,4.0
205950.0,3,1.0,970,11963,1.0,0,0,4,6,970,0,1970,0,98198,47.3776,-122.315,1210,11963,2015.0,3.0
499e3,3,2.5,1610,1728,3.0,0,0,3,8,1610,0,2000,0,98115,47.6776,-122.318,1540,3090,2014.0,9.0
755e3,3,2.5,2000,1950,3.0,0,0,3,8,2000,0,2005,0,98109,47.6476,-122.356,1560,1340,2014.0,12.0
239900.0,2,1.0,910,9000,1.0,0,0,4,6,910,0,1983,0,98045,47.4463,-121.771,1410,9440,2014.0,10.0
448e3,4,2.5,2230,5000,1.0,0,0,3,7,1650,580,2006,0,98059,47.4799,-122.129,2090,4637,2015.0,5.0
52e4,3,1.75,2310,36665,1.0,0,2,3,8,1580,730,1983,0,98155,47.7697,-122.274,2000,14000,2014.0,12.0
549950.0,3,1.75,2930,266587,2.0,0,0,3,8,2440,490,1995,0,98014,47.6991,-121.947,2700,438213,2014.0,10.0
7e5,5,2.5,2830,25958,1.0,0,1,5,8,1610,1220,1979,0,98075,47.5896,-122.083,2670,21567,2014.0,12.0
97e4,4,3.0,3510,12410,2.0,0,0,4,9,3510,0,1976,0,98005,47.6381,-122.166,3000,13209,2015.0,2.0
5e5,4,3.25,2670,5001,1.0,0,0,3,9,1640,1030,2013,0,98108,47.5666,-122.293,1610,5001,2014.0,9.0
46e4,5,3.0,2008,5050,1.0,0,0,3,7,1216,792,1992,0,98118,47.5376,-122.292,2040,5297,2015.0,5.0
57e4,4,3.0,2710,217800,2.5,0,0,3,9,2710,0,2006,0,98022,47.2411,-121.932,2710,217800,2014.0,9.0
229e3,3,1.0,1370,56628,1.0,0,0,3,7,1370,0,1942,0,98003,47.3058,-122.306,1768,8702,2014.0,8.0
6e5,3,2.25,1480,5400,2.0,0,0,4,8,1480,0,1914,0,98122,47.6095,-122.296,1280,3600,2014.0,6.0
275e3,3,1.75,1490,8000,1.0,0,0,3,8,1490,0,1978,0,98030,47.3817,-122.166,1740,8165,2014.0,8.0
435e3,5,1.0,1410,6750,1.5,0,0,3,6,1410,0,1929,0,98118,47.5453,-122.278,1360,6750,2015.0,5.0
29e4,3,2.5,1420,3542,2.0,0,0,3,8,1310,110,2007,0,98133,47.7731,-122.343,1180,1622,2014.0,11.0
744e3,3,2.5,2670,12187,2.0,0,0,3,8,2670,0,1986,0,98052,47.6677,-122.15,2400,8999,2014.0,6.0
1408760.0,4,4.0,4920,50621,2.0,0,0,3,10,4280,640,2012,0,98053,47.6575,-122.006,4920,74052,2014.0,8.0
184900.0,2,1.0,1230,5000,1.0,0,0,5,6,1230,0,1911,0,98022,47.2064,-121.988,1230,5413,2014.0,8.0
346e3,3,1.75,1270,8100,1.0,0,0,3,6,880,390,1950,0,98146,47.4828,-122.344,1650,8173,2014.0,6.0
286e3,2,1.0,610,4000,1.0,0,0,4,6,610,0,1918,0,98136,47.5469,-122.391,870,5160,2014.0,8.0
28e4,4,1.5,1940,6386,1.0,0,0,3,7,1140,800,1954,0,98118,47.5533,-122.285,1340,6165,2014.0,8.0
85e4,3,3.5,3070,7050,1.0,0,3,3,8,1570,1500,1928,1996,98125,47.7076,-122.276,2350,5881,2015.0,2.0
243e3,3,1.75,1320,10416,1.0,0,0,3,7,1320,0,1996,0,98031,47.3902,-122.208,1670,7991,2015.0,1.0
429e3,3,2.5,1920,15124,2.0,0,0,3,8,1920,0,1995,0,98045,47.5015,-121.773,1920,16477,2014.0,5.0
207950.0,2,2.0,890,5000,1.0,0,0,3,6,890,0,1917,0,98118,47.5158,-122.264,1860,5000,2014.0,7.0
423e3,4,1.75,1940,6909,1.0,0,0,4,7,970,970,1941,0,98133,47.7108,-122.352,1460,6906,2014.0,5.0
455e3,2,1.5,910,966,2.0,0,0,3,8,820,90,2006,0,98119,47.627,-122.361,2740,6400,2014.0,8.0
475e3,5,2.0,2050,10200,1.0,0,0,3,6,1430,620,1956,0,98198,47.4136,-122.333,1940,8625,2015.0,3.0
447e3,3,1.0,1270,8800,1.0,0,0,3,7,1270,0,1968,0,98052,47.6703,-122.15,1560,8250,2014.0,9.0
795127.0,4,3.25,4360,91158,1.0,0,0,3,10,3360,1000,1993,0,98053,47.6398,-121.985,3540,90940,2014.0,10.0
831e3,3,2.25,2240,8800,1.0,0,0,5,8,2240,0,1957,0,98005,47.5937,-122.172,2240,8800,2015.0,1.0
604e3,3,2.5,3240,33151,2.0,0,2,3,10,3240,0,1995,0,98023,47.3256,-122.378,4050,24967,2014.0,5.0
329e3,3,2.0,1840,6755,1.0,0,2,3,8,1840,0,1989,0,98003,47.3512,-122.305,1790,6459,2014.0,12.0
31e4,3,2.25,1960,2345,2.0,0,0,3,7,1750,210,2003,0,98118,47.5419,-122.288,1760,1958,2014.0,8.0
625e3,4,1.75,2180,4431,1.5,0,0,3,8,2020,160,1912,0,98112,47.636,-122.302,1890,4400,2015.0,4.0
942e3,4,2.75,3160,37200,2.0,0,3,3,8,2310,850,1939,0,98125,47.7214,-122.285,3130,20000,2014.0,8.0
62e4,4,2.5,2980,210395,2.0,0,0,3,9,2980,0,2001,0,98045,47.4575,-121.707,2530,45596,2014.0,10.0
257500.0,3,2.0,1300,9334,1.0,0,0,5,7,1300,0,1981,0,98178,47.4865,-122.238,2210,9636,2014.0,8.0
14e5,3,2.5,2550,7200,2.0,0,2,3,10,2550,0,1981,2013,98144,47.5996,-122.288,2030,3500,2014.0,5.0
515e3,3,3.5,1360,1419,2.0,0,0,3,8,1040,320,2007,0,98107,47.6697,-122.371,1560,1977,2014.0,6.0
53e4,3,0.75,920,20412,1.0,1,2,5,6,920,0,1950,0,98070,47.4781,-122.49,1162,54705,2014.0,12.0
157e3,1,1.0,870,26326,1.0,0,0,3,6,870,0,1939,0,98198,47.4152,-122.3,1250,10608,2014.0,11.0
72e4,4,1.75,2620,11041,1.5,0,0,4,9,2620,0,1962,0,98005,47.5975,-122.174,2230,11041,2014.0,9.0
379e3,4,1.5,1280,5460,1.5,0,0,5,7,1080,200,1920,0,98118,47.5348,-122.268,1470,5934,2014.0,7.0
299950.0,3,2.5,1320,3150,2.0,0,0,3,7,1320,0,2005,0,98118,47.5328,-122.282,1390,1725,2014.0,11.0
485e3,4,2.25,1810,7068,2.0,0,0,5,7,1810,0,1976,0,98034,47.7319,-122.204,1460,7274,2015.0,4.0
7e5,4,2.75,3350,7857,2.0,0,2,3,9,3350,0,2004,0,98065,47.5398,-121.859,3870,7886,2015.0,4.0
314963.0,2,1.0,890,6350,1.0,0,0,3,6,890,0,1943,0,98103,47.6975,-122.357,1490,6350,2014.0,10.0
1599950.0,5,4.5,5130,43123,2.0,0,0,3,11,5130,0,1996,0,98006,47.544,-122.126,4670,43560,2014.0,10.0
437e3,3,2.75,2580,5200,2.0,0,0,3,8,2580,0,2008,0,98059,47.496,-122.151,2700,5602,2014.0,5.0
212e3,3,1.5,1010,10000,1.0,0,0,4,7,1010,0,1973,0,98003,47.2881,-122.294,2420,34637,2015.0,4.0
125e4,4,3.0,3310,217800,1.5,0,0,3,9,3310,0,1989,0,98053,47.6616,-121.999,2810,217800,2015.0,4.0
451e3,5,2.75,2830,8925,1.5,0,0,3,7,2830,0,1967,0,98034,47.731,-122.179,1700,8539,2014.0,6.0
227950.0,3,1.5,1120,11430,1.0,0,0,4,7,1120,0,1963,0,98031,47.4105,-122.194,1790,8760,2014.0,11.0
568500.0,4,2.5,3010,6181,2.0,0,0,3,9,3010,0,2000,0,98056,47.5212,-122.192,2960,6515,2014.0,9.0
22e4,3,1.75,1230,7200,1.0,0,0,3,7,1230,0,1986,0,98023,47.2881,-122.363,1540,7210,2014.0,10.0
315e3,3,1.0,960,6634,1.0,0,0,3,6,960,0,1952,0,98125,47.7264,-122.31,1570,7203,2014.0,6.0
315500.0,3,1.0,1160,10500,1.0,0,0,4,7,1160,0,1966,0,98034,47.7267,-122.227,1520,10500,2014.0,9.0
399900.0,4,2.5,2710,8127,2.0,0,0,3,8,2710,0,1994,0,98038,47.379,-122.032,2520,8436,2014.0,7.0
62e4,4,2.5,2680,9185,2.0,0,0,3,9,2680,0,1989,0,98029,47.5738,-121.992,2810,8505,2014.0,5.0
325e3,3,1.75,1780,13095,1.0,0,0,4,9,1780,0,1983,0,98042,47.367,-122.152,2750,13095,2014.0,5.0
28e4,3,1.75,1480,8165,1.0,0,0,4,7,1480,0,1985,0,98042,47.3624,-122.079,1450,7939,2015.0,4.0
234e3,4,2.5,1820,8217,1.0,0,0,3,7,1120,700,1987,0,98001,47.263,-122.242,1310,8217,2014.0,8.0
51e4,4,2.5,2600,118666,1.0,0,0,3,7,1400,1200,1981,0,98027,47.54,-121.97,2440,131116,2015.0,4.0
46e4,3,1.75,1550,4708,1.0,0,0,4,7,860,690,1949,0,98115,47.6759,-122.286,1880,5600,2014.0,6.0
285e3,3,1.5,1490,10367,1.0,0,0,3,7,1010,480,1957,0,98146,47.4973,-122.347,1000,8254,2015.0,4.0
732600.0,4,2.5,2130,7300,1.0,0,0,4,7,1230,900,1963,0,98005,47.605,-122.167,2130,7560,2014.0,6.0
335500.0,5,3.0,2240,19090,1.0,0,0,4,8,1700,540,1968,0,98058,47.4416,-122.149,2280,20000,2014.0,8.0
458e3,3,1.0,1660,7500,1.0,0,0,4,7,1060,600,1940,0,98125,47.7105,-122.306,1450,7500,2014.0,5.0
485e3,3,1.75,2180,7318,1.0,0,0,4,7,1210,970,1967,0,98126,47.5251,-122.37,2140,7560,2015.0,4.0
349950.0,3,2.5,1700,7496,2.0,0,0,3,8,1700,0,1994,0,98055,47.432,-122.189,2280,7496,2014.0,5.0
179900.0,3,1.0,1010,9920,1.0,0,0,3,6,1010,0,1977,0,98042,47.3238,-122.14,1270,9680,2014.0,8.0
61e4,3,3.0,2480,45302,1.0,0,0,4,8,1620,860,1976,0,98077,47.7591,-122.073,1260,14100,2014.0,5.0
1079e3,4,3.25,4800,12727,2.0,0,0,3,10,4800,0,2011,0,98059,47.5311,-122.134,4750,13602,2014.0,7.0
556e3,3,1.75,1590,2500,1.5,0,0,4,7,1190,400,1908,0,98105,47.6668,-122.299,1420,3800,2014.0,10.0
45e4,3,1.5,1770,17208,1.0,0,0,3,8,1160,610,1959,0,98006,47.5659,-122.117,2450,17118,2014.0,5.0
135e4,5,3.5,4800,14984,2.0,0,2,3,11,3480,1320,1998,0,98006,47.5543,-122.148,4050,19009,2014.0,7.0
319e3,4,2.25,2390,7350,2.0,0,0,3,8,2390,0,1990,0,98023,47.2938,-122.348,2390,7350,2014.0,12.0
475e3,3,2.5,1640,5097,2.0,0,0,3,7,1640,0,1969,0,98155,47.7522,-122.278,1880,6000,2015.0,1.0
43e4,3,2.5,2670,12806,2.0,0,0,3,9,2670,0,2010,0,98038,47.3686,-122.059,3010,7231,2015.0,2.0
227e3,2,1.0,1040,9100,1.0,0,0,4,7,1040,0,1937,0,98133,47.7407,-122.347,1950,13228,2015.0,3.0
353e3,3,1.75,2190,7021,1.0,0,2,4,7,1390,800,1953,0,98178,47.5033,-122.232,2180,7155,2014.0,10.0
325e3,3,1.75,2250,26337,1.0,0,0,3,8,2250,0,1980,0,98092,47.3032,-122.123,1830,26337,2014.0,6.0
685e3,3,2.5,3290,90796,2.0,0,0,4,10,3290,0,1992,0,98042,47.3154,-122.079,2700,55023,2015.0,2.0
685e3,3,2.0,2210,5000,1.5,0,2,3,7,1710,500,1909,0,98103,47.6754,-122.357,1920,5000,2014.0,10.0
428e3,2,2.0,1350,3900,1.0,0,0,3,8,1350,0,2003,0,98053,47.7094,-122.03,1440,3900,2014.0,5.0
239e3,3,1.75,1470,8925,1.0,0,0,4,7,1470,0,1957,0,98022,47.2026,-122.0,1430,9282,2014.0,9.0
836e3,4,2.5,2450,12987,1.0,0,0,4,9,2030,420,1980,0,98007,47.6197,-122.15,2730,13685,2014.0,12.0
56e4,3,2.0,1300,6000,1.0,0,0,5,7,1300,0,1943,0,98136,47.5482,-122.392,1230,6000,2015.0,4.0
335e3,3,1.5,1560,9600,1.0,0,0,4,7,1560,0,1961,0,98033,47.6918,-122.163,1520,10000,2014.0,7.0
494e3,3,2.5,2310,4729,2.0,0,0,3,8,2310,0,2011,0,98028,47.7734,-122.237,2440,4711,2014.0,5.0
95e3,1,0.75,760,5746,1.0,0,0,4,5,760,0,1915,0,98002,47.3046,-122.215,970,6696,2015.0,5.0
32e4,3,1.0,960,6180,1.0,0,0,4,6,960,0,1910,0,98118,47.5518,-122.279,1250,4120,2015.0,3.0
61e4,5,2.75,2930,31411,1.0,0,0,4,9,1520,1410,1975,0,98006,47.5576,-122.186,3070,12378,2014.0,7.0
219950.0,3,1.5,1070,6601,1.0,0,0,3,6,1070,0,1985,0,98002,47.3115,-122.209,1030,6614,2015.0,4.0
455600.0,3,2.5,2420,8252,2.0,0,0,3,7,2420,0,1998,0,98065,47.5382,-121.871,2420,5818,2014.0,5.0
392450.0,4,2.0,2195,2681,1.0,0,0,3,7,1060,1135,1912,0,98103,47.6965,-122.342,1710,1280,2014.0,11.0
612e3,3,3.0,1740,3700,1.0,0,0,3,7,1740,0,1982,0,98122,47.6102,-122.309,1830,2480,2014.0,10.0
695e3,3,2.0,2500,4080,1.5,0,0,5,7,1680,820,1922,0,98103,47.6813,-122.346,1550,3060,2014.0,7.0
339990.0,3,2.5,2570,4600,2.0,0,0,3,8,2570,0,2014,0,98092,47.2582,-122.196,2570,5000,2014.0,6.0
335e3,3,1.75,1730,15003,1.0,0,0,3,7,1150,580,1980,0,98014,47.6923,-121.92,1900,15483,2014.0,7.0
445e3,3,2.5,1740,22089,1.0,0,0,4,8,1130,610,1977,0,98070,47.3948,-122.435,2000,24925,2015.0,3.0
309e3,3,2.5,1990,3614,2.0,0,0,3,7,1990,0,2005,0,98038,47.36,-122.039,1980,3800,2014.0,10.0
196e3,3,1.0,1090,7400,1.0,0,0,4,7,1090,0,1962,0,98092,47.2923,-122.19,1140,8165,2015.0,3.0
32e4,3,3.25,1530,1602,2.0,0,0,3,8,1140,390,2013,0,98106,47.5555,-122.362,1450,1198,2014.0,6.0
53e4,5,2.0,1810,4850,1.5,0,0,3,7,1810,0,1900,0,98107,47.67,-122.394,1360,4850,2015.0,3.0
525e3,3,1.75,1710,7350,1.0,0,0,3,8,1280,430,1981,0,98033,47.699,-122.167,2100,7560,2014.0,10.0
325e3,3,1.75,2080,6554,1.0,0,0,3,7,1040,1040,1950,0,98118,47.5135,-122.257,1230,5650,2015.0,1.0
352500.0,4,2.0,1970,7451,1.0,0,0,3,8,1350,620,1962,0,98133,47.765,-122.335,1980,7510,2015.0,3.0
568e3,3,2.5,2740,22499,2.0,0,0,3,9,2740,0,1994,0,98058,47.4597,-122.153,2710,22499,2015.0,3.0
268e3,4,1.75,1680,9966,1.0,0,0,3,7,1100,580,1977,0,98198,47.3923,-122.311,2400,10369,2014.0,9.0
375e3,5,3.0,2680,8410,2.0,0,0,3,8,1810,870,1990,0,98058,47.4401,-122.126,1860,8410,2014.0,10.0
606e3,3,1.75,1970,8540,1.0,0,3,4,8,1130,840,1950,0,98177,47.7213,-122.365,2280,8540,2014.0,10.0
506950.0,3,2.5,2080,4931,2.0,0,0,3,8,2080,0,2000,0,98065,47.5342,-121.868,1890,4229,2015.0,3.0
105e4,3,2.0,2090,4077,1.5,0,0,4,8,1530,560,1931,0,98112,47.6433,-122.3,2010,4132,2014.0,12.0
54e4,3,2.5,1670,5146,2.0,0,0,3,8,1670,0,1991,0,98029,47.5707,-121.999,1940,5146,2015.0,5.0
15e4,3,1.0,890,6488,1.5,0,0,3,5,890,0,1928,0,98014,47.7087,-121.352,1330,16250,2015.0,4.0
356e3,3,1.0,920,3863,1.0,0,0,3,6,920,0,1970,0,98118,47.5524,-122.27,1080,5150,2014.0,9.0
550120.0,5,2.5,2620,8050,1.0,0,0,3,8,1520,1100,1975,0,98052,47.6919,-122.115,2030,7676,2014.0,10.0
399e3,3,1.75,1170,8148,1.0,0,0,3,7,1170,0,1952,0,98155,47.7479,-122.318,1200,8147,2014.0,11.0
4e5,4,3.0,2240,7035,2.0,0,0,3,7,2240,0,1942,1993,98146,47.5124,-122.374,1060,6300,2014.0,11.0
35e4,4,1.0,1170,8147,1.5,0,0,3,6,1170,0,1959,0,98125,47.7281,-122.289,1260,8147,2014.0,7.0
523e3,4,2.5,2660,65340,2.0,0,0,3,8,2660,0,1988,0,98027,47.4969,-122.06,2850,74052,2014.0,12.0
37e4,5,3.0,2220,5185,2.0,0,3,3,7,2220,0,2003,0,98118,47.543,-122.29,2340,6316,2015.0,4.0
